|tema|create_video|video_id|author|hashtags|desc|_browser|lenguage|time_zone|source|stats
309|petro|2022-03-18 17:09:18|7076565745819225349|{'id': '6908343870137664517', 'uniqueId': 'eco.aneko', 'nickname': 'Nicolas Isaza', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_100x100.jpeg?x-expires=1651021200&x-signature=zQqgjNo7pLI26H77CcG096ww9x8%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_720x720.jpeg?x-expires=1651021200&x-signature=c8ok6aCEBrhzXfBqz2i2XzIQzMM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=SaVS1NDOJTB6s9Vp93ttZGRme6c%3D', 'signature': 'Activismo socioambiental✊🏽🇨🇴\n🌱Venta productos eco en IG\nTwitter: ecoaneko', 'verified': False, 'secUid': 'MS4wLjABAAAAm2y08hFLkW7kFlQWG2yrpjaI54BBg6lS7_U6r5j0fFrbzShR-x0nlSLMYBZoDhlM', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='83040567', name='politica'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1616966643636229', name='fypp')]|Para más noticias Ig: eco.aneko #colombia #eleccionescolombia2022 #politica #petro #fypp|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 41400, 'shareCount': 1111, 'commentCount': 478, 'playCount': 459500}
310|petro|2022-03-21 23:23:39|7077775463740902661|{'id': '14638624', 'uniqueId': 'coraldeleste', 'nickname': 'Coral Del Este', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e642c55ade9bedeb803e696b3882263c~c5_100x100.jpeg?x-expires=1651021200&x-signature=I6dF4GOItNEMHiv40xGXxNVuAe0%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e642c55ade9bedeb803e696b3882263c~c5_720x720.jpeg?x-expires=1651021200&x-signature=naNkGEVi%2BdXl6y4K6Nd5Ng87FLQ%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e642c55ade9bedeb803e696b3882263c~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=pRO1VHHmcRSD%2FjaD45jL3R78Qls%3D', 'signature': 'Instagram: @coraldeleste 🪐\nMi música👇🏼', 'verified': False, 'secUid': 'MS4wLjABAAAA15VN1K_9RE8jnIyLRUkksr8kpwOKPPD_B9L-M9jq08o', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='2188817', name='fico'), TikTokApi.hashtag(id='229207', name='fyp'), TikTokApi.hashtag(id='65243', name='parati'), TikTokApi.hashtag(id='1632199279155206', name='paraticolombia'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='1654306040973317', name='fypcolombia'), TikTokApi.hashtag(id='7691930', name='petro')]|#fico #fyp #parati #paraticolombia #eleccionescolombia2022 #fypcolombia #petro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 7853, 'shareCount': 852, 'commentCount': 352, 'playCount': 73300}
311|petro|2022-04-08 18:01:17|7084371931201277190|{'id': '6908343870137664517', 'uniqueId': 'eco.aneko', 'nickname': 'Nicolas Isaza', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_100x100.jpeg?x-expires=1651021200&x-signature=zQqgjNo7pLI26H77CcG096ww9x8%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_720x720.jpeg?x-expires=1651021200&x-signature=c8ok6aCEBrhzXfBqz2i2XzIQzMM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=SaVS1NDOJTB6s9Vp93ttZGRme6c%3D', 'signature': 'Activismo socioambiental✊🏽🇨🇴\n🌱Venta productos eco en IG\nTwitter: ecoaneko', 'verified': False, 'secUid': 'MS4wLjABAAAAm2y08hFLkW7kFlQWG2yrpjaI54BBg6lS7_U6r5j0fFrbzShR-x0nlSLMYBZoDhlM', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='83040567', name='politica'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='48092565', name='presidenciales'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1687864609688578', name='franciamarquez')]|Nos hacen tremendo favor #colombia #politica #eleccionescolombia2022 #presidenciales #petro #franciamarquez|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 31300, 'shareCount': 348, 'commentCount': 502, 'playCount': 408800}
312|petro|2022-01-04 07:15:07|7049323402296921350|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|Bro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 538900, 'shareCount': 11900, 'commentCount': 5679, 'playCount': 3400000}
313|petro|2022-04-02 08:41:52|7082001247552687365|{'id': '7035656088947753989', 'uniqueId': '670.rafiki', 'nickname': '.Rafiki', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af59950662f0631e6a3e3bb63c25a373~c5_100x100.jpeg?x-expires=1651021200&x-signature=bpytqKhX1JlPM0PaYjNFbnYI6vs%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af59950662f0631e6a3e3bb63c25a373~c5_720x720.jpeg?x-expires=1651021200&x-signature=YyLFhiHSQVOwykG%2FFkGUFjR2tw4%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af59950662f0631e6a3e3bb63c25a373~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=i7pzZC5uUnV%2B%2FQVkw0RhySba5nY%3D', 'signature': 'Por la Derecha siempre, la izquierda es mierda.', 'verified': False, 'secUid': 'MS4wLjABAAAA6c5CN5ZoYi2DVpoBXFOOaV1lcpOIf2-9dZeg-2vNwwxoHiBjr6RIfdDsd0wu4qNQ', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20884', name='viral'), TikTokApi.hashtag(id='65243', name='parati'), TikTokApi.hashtag(id='229207', name='fyp'), TikTokApi.hashtag(id='1696570925168645', name='nomasizquierdaencolombia'), TikTokApi.hashtag(id='1666299986505734', name='nomaspetro'), TikTokApi.hashtag(id='1677759762564098', name='ficopresidente'), TikTokApi.hashtag(id='1703004364359685', name='nomaspetronisussecuaces'), TikTokApi.hashtag(id='1618740929221638', name='alvarouribe'), TikTokApi.hashtag(id='7078435753763536901', name='petroessolomierda')]|#viral #parati #fyp #nomasizquierdaencolombia #nomaspetro #ficopresidente #nomaspetronisussecuaces #alvarouribe #petroessolomierda|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 3328, 'shareCount': 2234, 'commentCount': 472, 'playCount': 88900}
314|petro|2022-02-01 07:49:05|7059722542063308038|{'id': '6806708560430072837', 'uniqueId': 'lamorronguera', 'nickname': 'Tik Toker', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpeg?x-expires=1651021200&x-signature=tC2BZaXs3knG%2FFr9YrO59kOB7Cw%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_720x720.jpeg?x-expires=1651021200&x-signature=%2FvUkCjEiiRLsnciJ3aiM1poXGLM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=BWJkERcHIxZgGm2GoLTUxAm1qGo%3D', 'signature': 'No bio yet', 'verified': False, 'secUid': 'MS4wLjABAAAAJRf-rSxTOQyQZR6A0Ih36Pc3v4H8LpPBYvah99MpvBoclxwAnhuMaOq5zjRM4m2R', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='8387707', name='uribe'), TikTokApi.hashtag(id='1624117230441494', name='uribismo'), TikTokApi.hashtag(id='1618721636580517', name='centrodemocratico'), TikTokApi.hashtag(id='7691930', name='petro')]|#Colombia #Uribe #Uribismo #centrodemocratico #petro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 16600, 'shareCount': 1978, 'commentCount': 869, 'playCount': 385500}
315|petro|2022-02-14 10:52:20|7064593877327465733|{'id': '7046965618423645190', 'uniqueId': 'colombiaseinforma', 'nickname': 'Colombia Se Informa', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d2ad73ff006f3df84456de29970b1f9a~c5_100x100.jpeg?x-expires=1651021200&x-signature=TlmK0hrFxPSpWmMa4LltsO3YyNU%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d2ad73ff006f3df84456de29970b1f9a~c5_720x720.jpeg?x-expires=1651021200&x-signature=oU7otWvFEhIAKU0Ru7RQ0%2B4Lu%2BM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d2ad73ff006f3df84456de29970b1f9a~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=KobEVV60hmsfxb%2BGaTXnwt%2B4yjw%3D', 'signature': 'Información de los candidatos a la presidencia del país.\n🇨🇴 29 de mayo 🇨🇴', 'verified': False, 'secUid': 'MS4wLjABAAAAmif9kggKA0A6FuUWLmSo4h2Hla6iqd4IOyJkqFCup-z3e6XF-ApYpmxu3aQEuOd3', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='2944109', name='ingridbetancourt'), TikTokApi.hashtag(id='80694', name='ingrid'), TikTokApi.hashtag(id='1697239881767941', name='candidatos2022'), TikTokApi.hashtag(id='1697980118594565', name='eleccionescolombia'), TikTokApi.hashtag(id='1691165318961158', name='colombiaelige'), TikTokApi.hashtag(id='11542334', name='voto'), TikTokApi.hashtag(id='17726526', name='votar'), TikTokApi.hashtag(id='20050', name='colombia')]|Ingrid acusó a Petro de haber hecho un pacto con el diablo. #gustavopetro #petro #ingridbetancourt #ingrid #candidatos2022 #eleccionescolombia #colombiaelige #voto #votar #colombia|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 12400, 'shareCount': 1545, 'commentCount': 776, 'playCount': 395200}
316|petro|2022-03-29 13:08:40|7080585671290670342|{'id': '6916294961575969798', 'uniqueId': 'imbacuan8', 'nickname': 'El tio 8', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/158f5de25bc6fbc1c3d7e27c93636e72~c5_100x100.jpeg?x-expires=1651021200&x-signature=uMsjTmrEx5HamHtQxuOue2OAjEk%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/158f5de25bc6fbc1c3d7e27c93636e72~c5_720x720.jpeg?x-expires=1651021200&x-signature=KXF4Kolqwd0d%2FozJASuNe04KBLM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/158f5de25bc6fbc1c3d7e27c93636e72~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=WMAJvE0y4Ja1xUz4xmCfmAhAxUU%3D', 'signature': '🇨🇴 #pactohistorico 🇨🇴\nGustavo Petro Presidente', 'verified': False, 'secUid': 'MS4wLjABAAAAok1lVIdIr_U82MrH8he4pPwquqsNIBfscfj6Ucy7zMylUBb3VzkHupxOMPEEFEKG', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1648208134255621', name='externado'), TikTokApi.hashtag(id='697786', name='debate'), TikTokApi.hashtag(id='1709170394889221', name='ficogutierrez'), TikTokApi.hashtag(id='1662610629406725', name='rodolfohernandez'), TikTokApi.hashtag(id='1305034', name='fajardo'), TikTokApi.hashtag(id='1618333575932070', name='uribeparaco'), TikTokApi.hashtag(id='1698315620965381', name='noaluribismo'), TikTokApi.hashtag(id='1703314057179141', name='imbacuan'), TikTokApi.hashtag(id='41062215', name='jhonmilton')]|@gustavopetrooficial #petropresidente #externado #debate #ficogutierrez #rodolfohernandez #fajardo #uribeparaco #noaluribismo #imbacuan #jhonmilton|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 15100, 'shareCount': 1435, 'commentCount': 733, 'playCount': 218500}
317|petro|2022-04-07 16:28:57|7083977051811663110|{'id': '19091761', 'uniqueId': 'dannylank', 'nickname': 'Danny Sanchez', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a62a1582380ef4db5fe36cd3b67bc5d7~c5_100x100.jpeg?x-expires=1651021200&x-signature=dCVc6GhcuqfG5ZYorSgXkHOdjqQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a62a1582380ef4db5fe36cd3b67bc5d7~c5_720x720.jpeg?x-expires=1651021200&x-signature=Y1QmCxzXX0j6i7GvzpeYBT1Hh8U%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a62a1582380ef4db5fe36cd3b67bc5d7~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=tIg2KpF5EeRCZnGsNkFG0OVxLzY%3D', 'signature': '', 'verified': False, 'secUid': 'MS4wLjABAAAAWx-lQK8wKRxd4BsHPC4s0ZDdtz3cG2BzVQNalyVtI64', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7080995411128745989', name='cuidemosapetro'), TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022')]|@Gustavo Petro @GustavoBolivarMoreno @FranciaMarquezM @intiasprilla @roybarreras #cuidemosapetro #petropresidente2022|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 2037, 'shareCount': 524, 'commentCount': 479, 'playCount': 24200}
318|petro|2022-03-12 08:44:45|7074209213467069702|{'id': '7011842278067389445', 'uniqueId': 'petro_presidente', 'nickname': 'petro_presidente', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_100x100.jpeg?x-expires=1651021200&x-signature=rCD8T48SoAAJFTprPGQkyAMA0jg%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_720x720.jpeg?x-expires=1651021200&x-signature=EUDv9kvlYhkWEf%2F%2FNahEey7Z6hA%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=HkShqojIpu4u8EVzPA%2BAIS3hDQ0%3D', 'signature': 'Por el cambio, por la vida y verdadero progreso de Colombia!', 'verified': False, 'secUid': 'MS4wLjABAAAAFDpQ54a9sAMLPmKUPYe9_7SSc1rIIINN0XWcOXiVvmmUWE7MuU-XxnCWjcMLDwTO', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro')]|Recordemos esta peinada de Petro a Martha lucia! #petropresidente #gustavopetro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 7392, 'shareCount': 684, 'commentCount': 331, 'playCount': 85600}
319|petro|2021-12-19 12:59:28|7043474783090134277|{'id': '6918133751654646790', 'uniqueId': 'marcosorlandopp5', 'nickname': 'Marcos Orlando Perez', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff77be9ecdcb5c5848e766ce24bfebe~c5_100x100.jpeg?x-expires=1651021200&x-signature=MNkvRfGxFznY1KsBs0%2FcXZE0caQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff77be9ecdcb5c5848e766ce24bfebe~c5_720x720.jpeg?x-expires=1651021200&x-signature=fGuqCIiD8fH1qvSpZmORq%2BN6ZQ0%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff77be9ecdcb5c5848e766ce24bfebe~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=mjNTsYgnv1Va7HyD6Res6GmLuN8%3D', 'signature': 'https://go.rodolfistas.com/marcos-orlando-perez-pabon-no05xzpy', 'verified': False, 'secUid': 'MS4wLjABAAAAFWSBECWFZscRla-j2RK9PH74jHIK75sTTLBRJjV5wDFbnCoAbU1XMN5RKziqfP2U', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': True, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1662610629406725', name='rodolfohernandez'), TikTokApi.hashtag(id='1691807846945798', name='rodolfohernandezpresidente'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='6186187', name='duque'), TikTokApi.hashtag(id='8387707', name='uribe')]|Las alianzas son un negocio #rodolfohernandez #rodolfohernandezpresidente #eleccionescolombia2022 #petro #duque #uribe|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 22700, 'shareCount': 7053, 'commentCount': 1486, 'playCount': 891500}
320|petro|2022-03-20 21:05:19|7077368732321991942|{'id': '6916562952364901381', 'uniqueId': '_colombiahumana', 'nickname': 'Colombia Humana ❤️🐝', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/54a926321e7f3335317aaf9d64fba79b~c5_100x100.jpeg?x-expires=1651021200&x-signature=E6iut7ZUecM1PoaKPqLbOW8Zoh0%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/54a926321e7f3335317aaf9d64fba79b~c5_720x720.jpeg?x-expires=1651021200&x-signature=qSaREPcP5dMaysA%2FNIjPIYj%2B8jw%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/54a926321e7f3335317aaf9d64fba79b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=nv2I2E3OrtVzJdipYjyYEhvr%2Bj0%3D', 'signature': 'Por un país con justicia social y en paz.\n¡Por una Colombia Humana! ❤️🐝Siguenos', 'verified': False, 'secUid': 'MS4wLjABAAAAfxWoAqKcvQA8HVI9OWjVPMxoOveWKvic8XP-Namilv6jOZfx1wCtXwRV40Z0K4st', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 1, 'stitchSetting': 1, 'privateAccount': False}|[TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1623024376267397', name='colombiahumana'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico')]|#petropresidente #colombiahumana #pactohistorico|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 8714, 'shareCount': 306, 'commentCount': 745, 'playCount': 137900}
321|petro|2022-03-22 21:17:33|7078114056221068549|{'id': '7074035663851570181', 'uniqueId': 'zurdosdecorazon', 'nickname': 'Súmate al cambio', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c6a4b71957b31e42208de443a1ee4483~c5_100x100.jpeg?x-expires=1651021200&x-signature=6OTS5d2DnxvzNkoX%2F7oiFJBKQfw%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c6a4b71957b31e42208de443a1ee4483~c5_720x720.jpeg?x-expires=1651021200&x-signature=WRaYQHzfkUimo%2FttEBP3SWcqHhU%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c6a4b71957b31e42208de443a1ee4483~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=Wyxe4XjmveCzospDPNleyS9kNCI%3D', 'signature': 'Todos somos zurdos de corazón. Y también de mente. 🧡', 'verified': False, 'secUid': 'MS4wLjABAAAAEtVsMZZ-gmdKlnrcwgg4sHj30WTIc4AWQUUo1hMUjKF8DSAAqIucASFAP7WFhz8u', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='7054190638471839750', name='veronicaalcocer'), TikTokApi.hashtag(id='1937093', name='petrosky'), TikTokApi.hashtag(id='18063794', name='elecciones'), TikTokApi.hashtag(id='1679125013083138', name='elecciones2022'), TikTokApi.hashtag(id='8387707', name='uribe'), TikTokApi.hashtag(id='2188817', name='fico'), TikTokApi.hashtag(id='1704548309053446', name='elecionescolombia'), TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='137364', name='medellin'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico')]|#petro #veronicaalcocer #petrosky #Elecciones #Elecciones2022 #Uribe #Fico #ElecionesColombia #colombia #medellin #pactohistorico|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 12500, 'shareCount': 190, 'commentCount': 398, 'playCount': 198400}
